expiry_date;reference_id;control_timestamp;allee
2023-02-01;3160920641381;2021-05-18 07:08:22.3+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-07-01;3160920643224;2021-05-18 07:09:22.224+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-06-01;3160920640360;2021-05-18 07:11:14.652+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-11-01;3160920642548;2021-05-18 07:12:06.056+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-12-01;3160920644702;2021-05-18 07:13:26.373+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-01-01;3160920641107;2021-05-18 07:13:59.093+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-11-01;3160920641008;2021-05-18 07:15:30.708+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-09-01;3160920645365;2021-05-18 07:16:12.186+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-01;3160920642562;2021-05-18 07:18:06.556+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-01-01;3160920645105;2021-05-18 07:18:32.873+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-01-01;3160920640827;2021-05-18 07:20:39.143+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-04-01;3160920642203;2021-05-18 07:20:52.532+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-04-01;3160920645129;2021-05-18 07:22:08.113+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-03-01;3286010031167;2021-05-18 07:23:12.767+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-10-15;3160920644726;2021-05-18 07:57:13.203+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-01-15;3160920643989;2021-05-18 07:57:52.425+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-11-15;3286010050182;2021-05-18 07:58:43.498+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3286010030689;2021-05-18 07:59:52.723+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-02-15;3286010065476;2021-05-18 08:01:48.423+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-02-15;3286017000104;2021-05-18 08:17:58.694+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3286010050168;2021-05-18 08:20:37.023+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-10-15;3160920645389;2021-05-18 08:06:14.853+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-02-15;3160920645464;2021-05-18 08:07:13.478+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-11-15;3160920712425;2021-05-18 08:08:20.826+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-10-15;3160920641787;2021-05-18 08:08:58.701+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-09-15;3286011105294;2021-05-18 08:12:15.342+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-01-15;3286010057051;2021-05-18 08:12:56.461+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-10-15;3286010059154;2021-05-18 08:14:43.019+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-01-15;3286010059185;2021-05-18 08:16:15.348+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-01-15;3286010031778;2021-05-18 08:16:46.157+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-11-11;3286017000074;2021-05-18 08:17:06.52+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-01-15;3286010050205;2021-05-18 08:32:17.305+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-10-15;3286010059161;2021-05-18 08:33:08.363+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-10-15;3286010059178;2021-05-18 08:34:07.341+00;R14 BIO COMPLEMENT ALIMENTAIRE
2021-11-15;3286010059130;2021-05-18 08:38:43.154+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-01-15;3160920671364;2021-05-18 08:41:10.856+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-01-15;3160920671340;2021-05-18 08:42:33.381+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-04-15;3160920671326;2021-05-18 08:43:55.396+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3160920670206;2021-05-18 08:44:33.921+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-06-15;3286010059123;2021-05-18 08:45:29.512+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-10-15;3286010059116;2021-05-18 08:46:50.43+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-06-15;3286010065384;2021-05-18 08:47:42.692+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-10-15;3160920671005;2021-05-18 08:50:32.026+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3160920671586;2021-05-18 08:50:48.522+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-03-15;3160920644207;2021-05-18 08:51:28.031+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-04-15;3160920651922;2021-05-18 08:51:47.252+00;R14 BIO COMPLEMENT ALIMENTAIRE
2021-11-15;3160920712562;2021-05-18 09:12:58.809+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-03-15;3175681211919;2021-05-18 09:13:25.888+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-01-15;3175681186439;2021-05-18 09:14:03.854+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-03-15;3456300011647;2021-05-18 09:14:47.942+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3456300011975;2021-05-18 09:15:27.039+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-08-15;3160920644603;2021-05-18 09:16:01.253+00;R14 BIO COMPLEMENT ALIMENTAIRE
2021-11-15;3160920645181;2021-05-18 09:11:23.202+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-03-15;3160920644085;2021-05-18 09:16:40.598+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-06-15;3160920644047;2021-05-18 09:18:06.499+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-07-15;3160920643842;2021-05-18 09:18:37.455+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-01-15;3160920643965;2021-05-18 09:19:39.562+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-01-15;3160920644061;2021-05-18 09:20:14.247+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3160920643880;2021-05-18 09:20:50.977+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-09-15;3160920640940;2021-05-18 09:21:05.865+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-05-15;3160920641749;2021-05-18 09:21:20.578+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-12-15;3160920642708;2021-05-18 09:22:29.925+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-06-15;3160920644627;2021-05-18 09:23:20.145+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-04-15;3160920643040;2021-05-18 09:26:19.485+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-01-15;3160920644849;2021-05-18 09:26:48.232+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-12-15;3160920644900;2021-05-18 09:28:01.234+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-15;3160920642326;2021-05-18 09:29:06.201+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-05-15;3160920645143;2021-05-18 09:30:09.442+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-02-15;3160920642586;2021-05-18 09:30:46.237+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-12-15;3160920642005;2021-05-18 09:31:07.28+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-07-15;3160920644863;2021-05-18 09:31:55.337+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-03-15;3160920644566;2021-05-18 09:32:27.747+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-06-15;3160920644542;2021-05-18 09:33:09.8+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-01-15;3160920644184;2021-05-18 09:33:45.439+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-02-15;3160920644641;2021-05-18 09:36:05.287+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-05-15;3160920643286;2021-05-18 09:36:20.564+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-05-15;3160920643804;2021-05-18 09:36:40.437+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-06-15;3160920643767;2021-05-18 09:37:09.146+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-01-15;3286010057075;2021-05-18 09:38:39.057+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-09-15;3160920644580;2021-05-18 09:39:13.493+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-08-15;3160920642609;2021-05-18 09:39:37.214+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-09-15;3160920643705;2021-05-18 09:40:12.175+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-02-15;3160920642265;2021-05-18 09:41:33.64+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-15;3160920651748;2021-05-18 09:43:03.373+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-15;3160920651724;2021-05-18 09:43:17.643+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-10-15;3160920651908;2021-05-18 09:44:09.835+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-09-15;3286010055217;2021-05-18 09:45:12.593+00;R14 BIO COMPLEMENT ALIMENTAIRE
2021-12-15;3160920645167;2021-05-18 09:45:37.97+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-03-15;3160920652165;2021-05-18 09:46:39.815+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-06-15;3160920651984;2021-05-18 09:47:18.643+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3160920651465;2021-05-18 09:47:29.603+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-04-15;3160920651946;2021-05-18 09:48:14.279+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-07-15;3160920651809;2021-05-18 09:49:32.789+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-06-15;3160920640964;2021-05-18 09:52:53.184+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-15;3160920651885;2021-05-18 09:53:35.343+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-12-15;3160920651861;2021-05-18 09:54:35.162+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-12-15;3160920652028;2021-05-18 09:57:24.82+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-15;3160920651786;2021-05-18 09:58:25.567+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-11-15;3160920608469;2021-05-18 09:58:57.348+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-10-15;3286010059147;2021-05-18 09:52:05.593+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-06-15;3160920651267;2021-05-18 09:56:48.105+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-05-15;3160920651823;2021-05-18 09:59:31.358+00;R14 BIO COMPLEMENT ALIMENTAIRE
2021-11-26;3160920645044;2021-06-10 06:51:18.557+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-11-15;3160920644665;2021-06-12 08:43:12.224+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-03-31;3160920671500;2021-09-08 10:21:50.412+00;R14 BIO COMPLEMENT ALIMENTAIRE
2023-02-28;3456300010770;2021-08-30 05:25:03.63+00;R14 BIO COMPLEMENT ALIMENTAIRE
2021-09-15;3160920670367;2021-08-31 06:48:42.023+00;R14 BIO COMPLEMENT ALIMENTAIRE
2024-02-29;3456300011098;2021-09-15 11:17:43.248+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-15;3160920712661;2021-10-16 11:32:10.572+00;R14 BIO COMPLEMENT ALIMENTAIRE
2022-02-20;3288131500201;2021-04-02 10:08:22.188+00;R14 bebe sucre BIO
2021-10-30;3155250004746;2021-10-13 10:25:01.332+00;TG lait frais
2021-11-01;3155250003763;2021-10-13 10:25:27.51+00;TG lait frais
2021-11-11;3412290001372;2021-10-25 12:55:52.197+00;TG lait frais
2021-11-03;3533631465001;2021-10-25 12:56:45.856+00;TG lait frais
2021-11-08;3533630097531;2021-10-25 12:57:04.446+00;TG lait frais
2021-11-05;3533631567002;2021-10-25 12:57:19.817+00;TG lait frais
2021-11-08;3560070475742;2021-10-25 12:57:31.742+00;TG lait frais
2022-01-05;3288131500225;2021-04-02 10:09:47.157+00;R14 bebe sucre BIO
2022-10-16;3288131500119;2021-04-02 10:10:37.577+00;R14 bebe sucre BIO
2021-11-30;4062300217256;2021-04-02 10:11:25.721+00;R14 bebe sucre BIO
2021-12-01;3770002327340;2021-04-06 06:18:46+00;R14 bebe sucre BIO
2021-11-04;3218930156002;2021-10-18 11:29:48.775+00;TG lait frais
2021-11-11;3770002327685;2021-04-06 06:19:28+00;R14 bebe sucre BIO
2021-11-27;3770002327968;2021-04-06 06:20:09+00;R14 bebe sucre BIO
2021-10-30;3533630097692;2021-10-18 11:31:00.2+00;TG lait frais
2022-03-04;3760269310254;2021-04-06 06:22:31+00;R14 bebe sucre BIO
2021-11-26;3760269311411;2021-04-06 06:23:06+00;R14 bebe sucre BIO
2021-10-31;3560070860197;2021-09-28 15:16:35.954+00;TG lait frais
2021-12-03;3770002327739;2021-04-06 06:23:50+00;R14 bebe sucre BIO
2022-02-15;3770002327234;2021-04-06 06:38:52+00;R14 bebe sucre BIO
2022-03-02;3770002327241;2021-04-06 06:40:45+00;R14 bebe sucre BIO
2022-01-16;3770002327708;2021-04-06 06:31:21+00;R14 bebe sucre BIO
2022-02-13;3760269310124;2021-04-06 06:36:03+00;R14 bebe sucre BIO
2022-01-09;3770002327210;2021-04-06 06:37:49+00;R14 bebe sucre BIO
2021-11-30;4062300201781;2021-04-06 06:48:59+00;R14 bebe sucre BIO
2022-07-06;3288131500102;2021-04-06 06:53:23+00;R14 bebe sucre BIO
2021-12-29;3288131540818;2021-04-06 06:55:27+00;R14 bebe sucre BIO
2022-06-14;3041091302236;2021-04-06 06:57:49+00;R14 bebe sucre BIO
2022-01-20;3560071302078;2021-04-06 07:33:58+00;R14 bebe sucre BIO
2021-11-05;3560070475681;2021-10-21 11:25:52.359+00;TG lait frais
2021-10-31;3533630097579;2021-10-21 11:26:05.825+00;TG lait frais
2021-10-30;3252214970069;2021-10-21 11:26:21.575+00;TG lait frais
2022-01-20;3560071300012;2021-04-06 07:35:30+00;R14 bebe sucre BIO
2022-01-13;3560071280772;2021-04-06 07:36:35+00;R14 bebe sucre BIO
2022-01-19;3560071281083;2021-04-06 07:27:20+00;R14 bebe sucre BIO
2021-12-09;3560071281335;2021-04-06 07:26:00+00;R14 bebe sucre BIO
2021-11-04;3533630097654;2021-10-22 10:41:45.303+00;TG lait frais
2021-10-31;3252214970045;2021-10-22 10:41:59.273+00;TG lait frais
2021-11-08;3176575414003;2021-10-22 10:42:10.639+00;TG lait frais
2021-12-15;3245414376366;2021-04-06 07:26:40+00;R14 bebe sucre BIO
2021-11-25;3560071281052;2021-04-06 07:28:37+00;R14 bebe sucre BIO
2022-01-09;3560071281021;2021-04-06 07:29:19+00;R14 bebe sucre BIO
2021-11-17;3560071280994;2021-04-06 07:31:00+00;R14 bebe sucre BIO
2022-01-20;3560071300043;2021-04-06 07:53:43+00;R14 bebe sucre BIO
2021-12-14;3560071281236;2021-04-06 07:55:00+00;R14 bebe sucre BIO
2022-02-16;3560071281144;2021-04-06 07:56:25+00;R14 bebe sucre BIO
2021-12-01;3041091427557;2021-04-06 08:06:49+00;R14 bebe sucre BIO
2022-05-03;3041091303370;2021-04-06 08:09:30+00;R14 bebe sucre BIO
2022-02-15;3041091289612;2021-04-06 08:12:11+00;R14 bebe sucre BIO
2022-02-17;3288131510934;2021-04-06 08:15:42+00;R14 bebe sucre BIO
2022-10-13;3288131510743;2021-04-06 08:17:55+00;R14 bebe sucre BIO
2023-01-15;3288131510712;2021-04-06 08:19:12+00;R14 bebe sucre BIO
2022-08-17;3288131510750;2021-04-06 08:31:42+00;R14 bebe sucre BIO
2022-03-30;7613039764572;2021-04-06 08:27:57+00;R14 bebe sucre BIO
2022-03-31;7613039765302;2021-04-06 08:29:00+00;R14 bebe sucre BIO
2021-12-11;3288131510705;2021-04-06 08:38:08+00;R14 bebe sucre BIO
2022-08-02;3041091289629;2021-04-06 08:41:46+00;R14 bebe sucre BIO
2021-12-21;3041091289605;2021-04-06 08:43:08+00;R14 bebe sucre BIO
2022-05-24;3041091424136;2021-04-06 08:47:27+00;R14 bebe sucre BIO
2022-03-09;3041091303028;2021-04-06 08:49:18+00;R14 bebe sucre BIO
2022-11-28;3288131510798;2021-04-06 08:50:49+00;R14 bebe sucre BIO
2022-12-16;3288131510774;2021-04-06 08:51:48+00;R14 bebe sucre BIO
2022-12-04;3288131510729;2021-04-06 08:52:40+00;R14 bebe sucre BIO
2022-11-30;7613036150606;2021-04-06 08:55:01+00;R14 bebe sucre BIO
2022-01-31;7613036150576;2021-04-06 09:00:50+00;R14 bebe sucre BIO
2021-11-30;7613036741309;2021-04-06 09:07:56+00;R14 bebe sucre BIO
2021-12-21;3041091565129;2021-04-06 09:42:54+00;R14 bebe sucre BIO
2022-01-25;3288131540108;2021-04-06 09:24:12+00;R14 bebe sucre BIO
2022-03-31;3041091303332;2021-04-06 09:25:38+00;R14 bebe sucre BIO
2021-12-21;3041091565006;2021-04-06 09:28:25+00;R14 bebe sucre BIO
2022-03-01;3041091289643;2021-04-06 09:29:47+00;R14 bebe sucre BIO
2021-12-21;3041091564993;2021-04-06 09:30:14+00;R14 bebe sucre BIO
2022-02-28;7613036760881;2021-04-06 09:49:51+00;R14 bebe sucre BIO
2022-02-28;7613036761048;2021-04-06 09:50:32+00;R14 bebe sucre BIO
2021-11-20;3288131540986;2021-04-06 09:49:14+00;R14 bebe sucre BIO
2022-07-22;3288131500164;2021-04-22 07:05:36.233+00;R14 bebe sucre BIO
2022-02-01;3288131540801;2021-04-13 06:28:24.299+00;R14 bebe sucre BIO
2022-02-03;3560071281113;2021-04-13 06:28:49.475+00;R14 bebe sucre BIO
2022-04-30;7613037059229;2021-04-13 06:29:21.791+00;R14 bebe sucre BIO
2022-03-31;7613039765074;2021-04-20 09:06:48.873+00;R14 bebe sucre BIO
2021-12-31;7613038334134;2021-06-01 06:50:40.172+00;R14 bebe sucre BIO
2022-03-31;7613037059472;2021-05-05 08:47:56.248+00;R14 bebe sucre BIO
2021-11-19;3560071281304;2021-06-02 09:30:57.56+00;R14 bebe sucre BIO
2022-02-03;3560070700356;2021-06-02 09:29:42.737+00;R14 bebe sucre BIO
2022-02-23;3560071280659;2021-05-19 08:17:07.157+00;R14 bebe sucre BIO
2021-06-24;3041091346667;2021-06-09 07:51:37.763+00;R14 bebe sucre BIO
2021-11-30;7613036285827;2021-05-25 09:07:40.258+00;R14 bebe sucre BIO
2022-04-28;3560070378067;2021-06-09 09:22:58.17+00;R14 bebe sucre BIO
2022-04-13;3760269312746;2021-06-09 09:23:40.387+00;R14 bebe sucre BIO
2022-04-11;3760269312722;2021-06-09 09:24:01.3+00;R14 bebe sucre BIO
2022-04-11;3760269312739;2021-06-09 09:24:23.906+00;R14 bebe sucre BIO
2022-02-27;3760269313026;2021-06-09 09:24:54.019+00;R14 bebe sucre BIO
2022-02-04;3760269310742;2021-06-09 09:25:16.4+00;R14 bebe sucre BIO
2022-04-21;3288131510880;2021-06-09 09:30:53.866+00;R14 bebe sucre BIO
2021-12-31;7613287164834;2021-06-09 09:25:57.474+00;R14 bebe sucre BIO
2021-11-30;7613287236128;2021-06-09 09:26:15.536+00;R14 bebe sucre BIO
2022-03-31;4062300404588;2021-06-09 09:27:48.471+00;R14 bebe sucre BIO
2022-01-20;3560071302047;2021-06-09 09:28:12.512+00;R14 bebe sucre BIO
2022-05-22;3760269310131;2021-06-09 09:28:39.111+00;R14 bebe sucre BIO
2022-05-08;3760269312760;2021-06-09 09:29:01.791+00;R14 bebe sucre BIO
2022-02-24;3760269311770;2021-06-09 09:29:30.898+00;R14 bebe sucre BIO
2021-11-30;7613038445793;2021-06-15 06:45:52.208+00;R14 bebe sucre BIO
2022-03-31;3770002327982;2021-06-17 07:41:46.279+00;R14 bebe sucre BIO
1970-01-02;7613036743419;2021-06-11 08:06:09.297+00;R14 bebe sucre BIO
2021-11-30;7613038462219;2021-07-15 09:34:43.533+00;R14 bebe sucre BIO
2021-12-31;7613287053497;2021-06-19 06:22:46.981+00;R14 bebe sucre BIO
2022-02-28;7613038446042;2021-06-15 06:44:36.873+00;R14 bebe sucre BIO
2021-11-30;7613036743389;2021-07-16 09:26:15.277+00;R14 bebe sucre BIO
2021-12-31;7613038329383;2021-07-16 09:27:10.929+00;R14 bebe sucre BIO
2021-11-30;7613038462431;2021-07-16 09:27:57.516+00;R14 bebe sucre BIO
2021-12-30;7613038439921;2021-07-16 09:28:40.603+00;R14 bebe sucre BIO
2021-11-30;7613038334042;2021-07-16 09:33:00.544+00;R14 bebe sucre BIO
2022-05-24;3041091346674;2021-09-07 12:06:35.369+00;R14 bebe sucre BIO
2022-05-20;3288131540832;2021-07-07 08:52:37.886+00;R14 bebe sucre BIO
2022-03-03;7613287235718;2021-10-23 08:13:29.887+00;R14 bebe sucre BIO
2022-04-05;4062300205215;2021-10-13 11:55:51.717+00;R14 bebe sucre BIO
2021-11-30;7613036741279;2021-09-18 10:42:04.26+00;R14 bebe sucre BIO
1970-01-02;7613036720120;2021-09-18 10:43:37.836+00;R14 bebe sucre BIO
2022-06-03;3560071280628;2021-08-25 08:46:17.257+00;R14 bebe sucre BIO
2021-12-12;7613036743631;2021-07-31 08:33:54.654+00;R14 bebe sucre BIO
2022-04-19;3770002327746;2021-08-02 08:26:57.823+00;R14 bebe sucre BIO
2022-03-16;3560070378098;2021-08-04 10:57:27.474+00;R14 bebe sucre BIO
2022-04-22;3560070601127;2021-09-08 10:56:01.09+00;R14 bebe sucre BIO
2021-12-02;3288131510927;2021-09-20 09:18:04.893+00;R14 bebe sucre BIO
2022-05-17;3041091487964;2021-09-20 09:20:23.77+00;R14 bebe sucre BIO
2022-06-08;3560071280680;2021-09-17 10:09:11.298+00;R14 bebe sucre BIO
2022-04-08;3288131540955;2021-09-17 10:09:51.74+00;R14 bebe sucre BIO
2022-05-27;3560071280741;2021-09-21 09:16:23.627+00;R14 bebe sucre BIO
2022-01-21;3288131540948;2021-09-21 09:18:30.091+00;R14 bebe sucre BIO
2021-09-25;3760269310773;2021-09-10 11:28:47.807+00;R14 bebe sucre BIO
2022-04-13;3560071281205;2021-08-31 11:04:59.157+00;R14 bebe sucre BIO
2022-04-13;3560071281175;2021-08-31 11:06:01.211+00;R14 bebe sucre BIO
2022-02-09;4062300069664;2021-09-01 12:12:41.499+00;R14 bebe sucre BIO
2022-05-31;7613037080520;2021-08-16 07:47:15.013+00;R14 bebe sucre BIO
2022-01-31;7613036743549;2021-08-16 07:48:20.56+00;R14 bebe sucre BIO
2022-11-30;7613037083552;2021-08-16 07:50:15.582+00;R14 bebe sucre BIO
2022-01-31;7613036741330;2021-08-16 07:52:49.4+00;R14 bebe sucre BIO
2022-02-28;7613036286657;2021-08-16 07:53:36.519+00;R14 bebe sucre BIO
2022-02-28;7613036743358;2021-08-16 07:54:10.165+00;R14 bebe sucre BIO
2022-01-31;7613036279635;2021-08-16 07:55:23.755+00;R14 bebe sucre BIO
2022-02-28;4062300032842;2021-10-02 11:37:26.271+00;R14 bebe sucre BIO
2022-05-31;7613036743600;2021-10-02 11:38:09.451+00;R14 bebe sucre BIO
2022-11-30;7613037080490;2021-10-15 14:02:26.191+00;R14 bebe sucre BIO
2022-01-31;7613287053572;2021-10-15 14:05:04.02+00;R14 bebe sucre BIO
2022-03-08;4062300011311;2021-10-05 11:47:55.364+00;R14 bebe sucre BIO
2021-11-30;7613036149310;2021-10-16 14:29:08.282+00;R14 bebe sucre BIO
2022-06-30;7613036266246;2021-10-16 14:30:26.773+00;R14 bebe sucre BIO
2022-04-20;3288131540238;2021-10-16 14:32:24.863+00;R14 bebe sucre BIO
2022-03-14;3041091427595;2021-09-27 11:21:13.283+00;R14 bebe sucre BIO
2022-05-03;3041091487988;2021-09-28 09:52:36.868+00;R14 bebe sucre BIO
2021-10-22;3041091427571;2021-10-07 12:08:32.283+00;R14 bebe sucre BIO
2022-02-01;4062300275195;2021-10-07 12:09:18.603+00;R14 bebe sucre BIO
2022-05-31;3560071280710;2021-10-08 11:11:03.304+00;R14 bebe sucre BIO
2022-02-09;3041090030215;2021-04-02 08:50:24.872+00;R14 salé bébé
2021-12-31;3041091022585;2021-04-02 08:51:04.403+00;R14 salé bébé
2022-01-31;7613035837027;2021-04-02 08:58:32.239+00;R14 salé bébé
2021-11-30;7613035856585;2021-04-02 08:59:21.932+00;R14 salé bébé
2021-12-31;7613036749664;2021-04-02 09:00:42.045+00;R14 salé bébé
2022-01-31;7613038150307;2021-04-02 08:42:32.871+00;R14 salé bébé
2021-11-15;3041091344700;2021-04-02 08:45:00.039+00;R14 salé bébé
2021-11-28;3041090767845;2021-04-02 08:48:04.761+00;R14 salé bébé
2022-02-15;3041091550767;2021-04-02 08:49:20.734+00;R14 salé bébé
2022-01-27;3041091436214;2021-04-02 09:22:53.002+00;R14 salé bébé
2022-04-06;3041091436382;2021-04-02 09:23:52.225+00;R14 salé bébé
2022-03-05;3041091436399;2021-04-02 09:53:18.957+00;R14 salé bébé
2022-03-02;3041091436245;2021-04-02 09:55:18.415+00;R14 salé bébé
2022-01-19;3041091438577;2021-04-02 09:55:50.81+00;R14 salé bébé
2022-01-06;3041091438560;2021-04-02 09:56:30.018+00;R14 salé bébé
2022-02-10;3041091438553;2021-04-02 09:57:01.031+00;R14 salé bébé
2022-05-04;3041091022882;2021-04-01 11:21:19.942+00;R14 salé bébé
2021-12-31;7613031478057;2021-04-01 11:22:59.277+00;R14 salé bébé
2022-02-28;7613031478149;2021-04-01 11:23:50.547+00;R14 salé bébé
2022-04-30;3041091470386;2021-04-01 11:18:29.51+00;R14 salé bébé
2022-02-04;3041091124128;2021-04-01 11:19:10.993+00;R14 salé bébé
2022-06-09;3041091023001;2021-04-01 11:22:22.364+00;R14 salé bébé
2021-11-30;7613031478118;2021-04-01 11:24:43.148+00;R14 salé bébé
2022-01-31;7613031477999;2021-04-01 11:25:57.08+00;R14 salé bébé
2022-02-28;7613031478170;2021-04-01 11:32:33.052+00;R14 salé bébé
2021-11-11;7613031478088;2021-04-01 11:32:47.81+00;R14 salé bébé
2022-04-10;3041091022875;2021-04-01 11:38:56.733+00;R14 salé bébé
2022-07-15;3041091097378;2021-04-01 11:41:07.612+00;R14 salé bébé
